Pythe welfared armor
Pythe welfared armor 2
Pythe welfared armor 3
Pythe welfared armor 4
Pythe welfared amulet
Krelian welfared shield
Krelian welfared shield
Nevyn welfared ruby
Serec welfared tunic
Kain welfared torch
Kain welfared tunic
Kain welfared shoes
Kain welfared bag
Kain welfared shield
Kain welfared beer
Kain welfared shortsword
Kain welfared torch
Kain welfared tunic
Kain welfared shoes
Kain welfared bag
Kain welfared shield
Kain welfared beer
Kain welfared shortsword
Kain welfared torch
Kain welfared tunic
Kain welfared shoes
Kain welfared bag
Kain welfared shield
Kain welfared beer
Kain welfared shortsword
Kain welfared torch
Kain welfared tunic
Kain welfared shoes
Kain welfared bag
Kain welfared shield
Kain welfared beer
Kain welfared shortsword
Kain welfared torch
Kain welfared tunic
Kain welfared shoes
Kain welfared bag
Kain welfared shield
Kain welfared beer
Kain welfared shortsword
Ilana welfared shield
Ilana welfared shield
Ilana welfared shield
Ilana welfared shield 2
Ilana welfared shield
Ilana welfared shield
Raz welfared floater
Raz welfared halo
Raz welfared glowing halo
Xaitialyn welfared halo
Raz welfared ankles
Raz welfared wrists
Raz welfared wrists
Raz welfared wrists
Raz welfared visor
Raz welfared helm
Raz welfared shield
Krelian welfared shield
Raz welfared mask
Raz welfared amulet
Raz welfared war helm
Balmark welfared coif
Nomekop welfared helm
Nomekop welfared helm
Gylith welfared helm
Gylith welfared shield
Gylith welfared shield
Kain welfared wrists
Cecil welfared longsword
Verminaard welfared sword
Verminaard welfared belt
Pythe welfared hammer
Pythe welfared warhammer
Raditz welfared ring
Nomekop welfared orb
Akuma welfared torch
Akuma welfared torch
Nomekop welfared greaves
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armour
Altamir welfared armor
Kain welfared amulet
Deagh welfared shortsword
Deagh welfared sword
Deagh welfared shoes
Deagh welfared bag
Nilgo welfared greaves
Nilgo welfared greaves
Shane welfared gfreaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Shane welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Derrick welfared greaves
Malkin welfared claws
Malkin welfared greaves
Malkin welfared pentacle
Malkin welfared belt
Malkin welfared vambraces
Malkin welfared torque
Malkin welfared boots
Bulma welfared ole
Tom welfared boots
Tom welfared boots
Tom welfared sollerets
Tom welfared boots
Tom welfared boots
Hydrix welfared spoon
